x,y,shapeID,colorNum,color
3969,15740,8,0,Black
3970,15740,8,0,Black
3972,15742,8,0,Black
3972,15743,8,0,Black
3973,15742,8,0,Black
3973,15741,8,0,Black
3974,15740,8,0,Black
3975,15740,8,0,Black
3976,15741,8,0,Black
3976,15743,8,0,Black
3977,15743,8,0,Black
3977,15742,8,0,Black
3979,15740,8,0,Black
3981,15742,8,0,Black
3981,15743,8,0,Black
3982,15743,8,0,Black
3982,15741,8,0,Black
3983,15740,8,0,Black
3984,15741,8,0,Black
3984,15743,8,0,Black
3984,15742,8,0,Black
3986,15740,8,0,Black
3987,15741,8,0,Black
3987,15743,8,0,Black
3989,15743,8,0,Black
3989,15741,8,0,Black
3990,15740,8,0,Black
3991,15740,8,0,Black
3992,15741,8,0,Black
3992,15743,8,0,Black
3993,15743,8,0,Black
3993,15742,8,0,Black
3995,15740,8,0,Black
3996,15741,8,0,Black
3996,15742,8,0,Black
3997,15743,8,0,Black
3998,15743,8,0,Black
3998,15741,8,0,Black
3999,15740,8,0,Black
3999,15710,8,0,Black
3997,15708,8,0,Black
3997,15706,8,0,Black
3996,15705,8,0,Black
3996,15702,8,0,Black
3997,15701,8,0,Black
3997,15699,8,0,Black
3999,15697,8,0,Black
4000,15698,8,0,Black
4002,15698,8,0,Black
4000,15698,8,0,Black
3999,15697,8,0,Black
3999,15693,8,0,Black
4000,15692,8,0,Black
4002,15692,8,0,Black
4004,15694,8,0,Black
4004,15695,8,0,Black
4011,15695,8,0,Black
4011,15694,8,0,Black
4013,15692,8,0,Black
4015,15692,8,0,Black
4016,15693,8,0,Black
4016,15695,8,0,Black
4031,15695,8,0,Black
4032,15696,8,0,Black
4033,15695,8,0,Black
4035,15695,8,0,Black
4036,15696,8,0,Black
4037,15696,8,0,Black
4038,15695,8,0,Black
4039,15695,8,0,Black
4040,15696,8,0,Black
4041,15696,8,0,Black
4042,15695,8,0,Black
4044,15695,8,0,Black
4045,15696,8,0,Black
4046,15696,8,0,Black
4047,15695,8,0,Black
4048,15696,8,0,Black
4049,15695,8,0,Black
4051,15695,8,0,Black
4052,15696,8,0,Black
4053,15696,8,0,Black
4054,15695,8,0,Black
4055,15695,8,0,Black
4056,15696,8,0,Black
4057,15696,8,0,Black
4058,15695,8,0,Black
4060,15695,8,0,Black
4061,15696,8,0,Black
4062,15696,8,0,Black
4063,15695,8,0,Black
4064,15696,8,0,Black
4065,15695,8,0,Black
4067,15695,8,0,Black
4068,15696,8,0,Black
4069,15696,8,0,Black
4070,15695,8,0,Black
4071,15695,8,0,Black
4072,15696,8,0,Black
4073,15696,8,0,Black
4074,15695,8,0,Black
4076,15695,8,0,Black
4077,15696,8,0,Black
4078,15696,8,0,Black
4079,15695,8,0,Black
4080,15696,8,0,Black
4081,15695,8,0,Black
4083,15695,8,0,Black
4084,15696,8,0,Black
4085,15696,8,0,Black
4086,15695,8,0,Black
4087,15695,8,0,Black
4088,15696,8,0,Black
4089,15696,8,0,Black
4090,15695,8,0,Black
4092,15695,8,0,Black
4093,15696,8,0,Black
4094,15696,8,0,Black
4095,15695,8,0,Black
4096,15696,8,0,Black
4097,15695,8,0,Black
4099,15695,8,0,Black
4100,15696,8,0,Black
4101,15696,8,0,Black
4102,15695,8,0,Black
4103,15695,8,0,Black
4104,15696,8,0,Black
4105,15696,8,0,Black
4106,15695,8,0,Black
4108,15695,8,0,Black
4109,15696,8,0,Black
4110,15696,8,0,Black
4111,15695,8,0,Black
4112,15696,8,0,Black
4113,15695,8,0,Black
4115,15695,8,0,Black
4116,15696,8,0,Black
4117,15696,8,0,Black
4118,15695,8,0,Black
4119,15695,8,0,Black
4120,15696,8,0,Black
4121,15696,8,0,Black
4122,15695,8,0,Black
4124,15695,8,0,Black
4125,15696,8,0,Black
4126,15696,8,0,Black
4127,15695,8,0,Black
4141,15695,8,0,Black
4142,15696,8,0,Black
4143,15695,8,0,Black
4145,15695,8,0,Black
4146,15696,8,0,Black
4145,15697,8,0,Black
4144,15697,8,0,Black
4145,15697,8,0,Black
4147,15699,8,0,Black
4147,15702,8,0,Black
4146,15703,8,0,Black
4146,15704,8,0,Black
4145,15705,8,0,Black
4144,15705,8,0,Black
4144,15706,8,0,Black
4145,15706,8,0,Black
4146,15707,8,0,Black
4146,15709,8,0,Black
4147,15710,8,0,Black
4147,15711,8,0,Black
4146,15712,8,0,Black
4144,15712,8,0,Black
4144,15743,8,0,Black
4144,15742,8,0,Black
4146,15740,8,0,Black
4148,15742,8,0,Black
4148,15743,8,0,Black
4150,15740,8,0,Black
4152,15742,8,0,Black
4152,15743,8,0,Black
4153,15743,8,0,Black
4153,15742,8,0,Black
4155,15740,8,0,Black
4157,15742,8,0,Black
4157,15743,8,0,Black
4159,15741,8,0,Black
4160,15742,8,0,Black
4160,15743,8,0,Black
4160,15741,8,0,Black
4161,15740,8,0,Black
4162,15740,8,0,Black
4164,15742,8,0,Black
4164,15743,8,0,Black
4166,15740,8,0,Black
4167,15740,8,0,Black
4168,15741,8,0,Black
4168,15743,8,0,Black
4169,15743,8,0,Black
4169,15742,8,0,Black
4171,15740,8,0,Black
4173,15742,8,0,Black
4173,15743,8,0,Black
4174,15743,8,0,Black
4174,15741,8,0,Black
4175,15740,8,0,Black
4177,15742,8,0,Black
4177,15743,8,0,Black
4179,15743,8,0,Black
4179,15742,8,0,Black
4180,15741,8,0,Black
4181,15741,8,0,Black
4183,15743,8,0,Black
4184,15743,8,0,Black
4186,15741,8,0,Black
4187,15741,8,0,Black
4188,15742,8,0,Black
4188,15743,8,0,Black
4190,15743,8,0,Black
4190,15742,8,0,Black
4191,15741,8,0,Black
4192,15742,8,0,Black
4192,15758,8,0,Black
4191,15759,8,0,Black
4193,15759,8,0,Black
4194,15760,8,0,Black
4194,15791,8,0,Black
4221,15791,8,0,Black
4222,15792,8,0,Black
4223,15792,8,0,Black
4223,15790,8,0,Black
4224,15789,8,0,Black
4227,15789,8,0,Black
4228,15788,8,0,Black
4229,15789,8,0,Black
4230,15789,8,0,Black
4231,15788,8,0,Black
4234,15791,8,0,Black
4234,15790,8,0,Black
4235,15789,8,0,Black
4237,15789,8,0,Black
4238,15790,8,0,Black
4238,15791,8,0,Black
4238,15789,8,0,Black
4239,15788,8,0,Black
4240,15789,8,0,Black
4240,15791,8,0,Black
4241,15792,8,0,Black
4241,15793,8,0,Black
4243,15796,8,0,Black
4243,15797,8,0,Black
4242,15798,8,0,Black
4242,15800,8,0,Black
4241,15801,8,0,Black
4241,15804,8,0,Black
4243,15807,8,0,Black
4242,15808,8,0,Black
4242,15829,8,0,Black
4241,15830,8,0,Black
4241,15831,8,0,Black
4242,15832,8,0,Black
4242,15836,8,0,Black
4241,15837,8,0,Black
4242,15836,8,0,Black
4252,15836,8,0,Black
4253,15835,8,0,Black
4254,15836,8,0,Black
4271,15836,8,0,Black
4271,15833,8,0,Black
4272,15832,8,0,Black
4274,15834,8,0,Black
4274,15836,8,0,Black
4275,15837,8,0,Black
4277,15837,8,0,Black
4278,15838,8,0,Black
4278,15839,8,0,Black
4279,15839,8,0,Black
4280,15838,8,0,Black
4284,15838,8,0,Black
4285,15839,8,0,Black
4285,15838,8,0,Black
4286,15837,8,0,Black
4287,15837,8,0,Black
4288,15838,8,0,Black
4288,15869,8,0,Black
4287,15870,8,0,Black
4287,15871,8,0,Black
4351,15871,8,0,Black
4351,15870,8,0,Black
4352,15869,8,0,Black
4353,15869,8,0,Black
4354,15870,8,0,Black
4354,15871,8,0,Black
4357,15871,8,0,Black
4357,15870,8,0,Black
4358,15869,8,0,Black
4361,15869,8,0,Black
4362,15870,8,0,Black
4362,15871,8,0,Black
4365,15871,8,0,Black
4365,15870,8,0,Black
4366,15869,8,0,Black
4367,15869,8,0,Black
4368,15870,8,0,Black
4368,15871,8,0,Black
4369,15871,8,0,Black
4370,15872,8,0,Black
4370,15873,8,0,Black
4368,15876,8,0,Black
4371,15878,8,0,Black
4371,15879,8,0,Black
4370,15880,8,0,Black
4370,15881,8,0,Black
4371,15882,8,0,Black
4371,15884,8,0,Black
4370,15885,8,0,Black
4369,15885,8,0,Black
4371,15887,8,0,Black
4370,15888,8,0,Black
4368,15888,8,0,Black
4368,15916,8,0,Black
4369,15917,8,0,Black
4369,15919,8,0,Black
4370,15919,8,0,Black
4370,15918,8,0,Black
4372,15916,8,0,Black
4374,15918,8,0,Black
4374,15919,8,0,Black
4375,15919,8,0,Black
4375,15917,8,0,Black
4376,15916,8,0,Black
4377,15916,8,0,Black
4379,15919,8,0,Black
4379,15918,8,0,Black
4381,15916,8,0,Black
4382,15916,8,0,Black
4383,15917,8,0,Black
4383,15919,8,0,Black
4383,15917,8,0,Black
4384,15916,8,0,Black
4385,15917,8,0,Black
4385,15919,8,0,Black
4386,15919,8,0,Black
4386,15918,8,0,Black
4388,15916,8,0,Black
4390,15918,8,0,Black
4390,15919,8,0,Black
4391,15919,8,0,Black
4391,15917,8,0,Black
4392,15916,8,0,Black
4393,15916,8,0,Black
4395,15919,8,0,Black
4395,15918,8,0,Black
4397,15916,8,0,Black
4398,15916,8,0,Black
4399,15917,8,0,Black
4399,15919,8,0,Black
4399,15917,8,0,Black
4400,15916,8,0,Black
4401,15917,8,0,Black
4401,15919,8,0,Black
4402,15919,8,0,Black
4402,15918,8,0,Black
4404,15916,8,0,Black
4406,15918,8,0,Black
4406,15919,8,0,Black
4407,15919,8,0,Black
4407,15917,8,0,Black
4408,15916,8,0,Black
4409,15916,8,0,Black
4411,15919,8,0,Black
4411,15918,8,0,Black
4413,15916,8,0,Black
4414,15916,8,0,Black
4415,15917,8,0,Black
4415,15919,8,0,Black
4415,15917,8,0,Black
4416,15916,8,0,Black
4417,15917,8,0,Black
4417,15919,8,0,Black
4418,15919,8,0,Black
4418,15918,8,0,Black
4420,15916,8,0,Black
4422,15918,8,0,Black
4422,15919,8,0,Black
4423,15919,8,0,Black
4423,15917,8,0,Black
4424,15916,8,0,Black
4425,15916,8,0,Black
4427,15919,8,0,Black
4427,15918,8,0,Black
4429,15916,8,0,Black
4430,15916,8,0,Black
4431,15917,8,0,Black
4431,15919,8,0,Black
4431,15917,8,0,Black
4432,15916,8,0,Black
4433,15917,8,0,Black
4433,15919,8,0,Black
4434,15919,8,0,Black
4434,15918,8,0,Black
4436,15916,8,0,Black
4438,15918,8,0,Black
4438,15919,8,0,Black
4439,15919,8,0,Black
4439,15917,8,0,Black
4440,15916,8,0,Black
4441,15916,8,0,Black
4443,15919,8,0,Black
4443,15918,8,0,Black
4445,15916,8,0,Black
4446,15916,8,0,Black
4447,15917,8,0,Black
4447,15919,8,0,Black
4447,15917,8,0,Black
4448,15916,8,0,Black
4449,15917,8,0,Black
4449,15919,8,0,Black
4450,15919,8,0,Black
4450,15918,8,0,Black
4452,15916,8,0,Black
4454,15918,8,0,Black
4454,15919,8,0,Black
4455,15919,8,0,Black
4455,15917,8,0,Black
4456,15916,8,0,Black
4457,15916,8,0,Black
4459,15919,8,0,Black
4459,15918,8,0,Black
4461,15916,8,0,Black
4462,15916,8,0,Black
4463,15917,8,0,Black
4463,15919,8,0,Black
4463,15917,8,0,Black
4464,15916,8,0,Black
4465,15917,8,0,Black
4465,15919,8,0,Black
4466,15919,8,0,Black
4466,15918,8,0,Black
4468,15916,8,0,Black
4470,15918,8,0,Black
4470,15919,8,0,Black
4471,15919,8,0,Black
4471,15917,8,0,Black
4472,15916,8,0,Black
4473,15916,8,0,Black
4475,15919,8,0,Black
4475,15918,8,0,Black
4477,15916,8,0,Black
4478,15916,8,0,Black
4479,15917,8,0,Black
4479,15919,8,0,Black
4479,15917,8,0,Black
4480,15916,8,0,Black
4481,15917,8,0,Black
4481,15919,8,0,Black
4482,15919,8,0,Black
4482,15918,8,0,Black
4484,15916,8,0,Black
4486,15918,8,0,Black
4486,15919,8,0,Black
4487,15919,8,0,Black
4487,15917,8,0,Black
4488,15916,8,0,Black
4489,15916,8,0,Black
4491,15919,8,0,Black
4491,15918,8,0,Black
4493,15916,8,0,Black
4494,15916,8,0,Black
4495,15917,8,0,Black
4495,15919,8,0,Black
4511,15919,8,0,Black
4512,15920,8,0,Black
4512,15934,8,0,Black
4511,15935,8,0,Black
4512,15936,8,0,Black
4512,15964,8,0,Black
4513,15965,8,0,Black
4513,15967,8,0,Black
4514,15967,8,0,Black
4514,15966,8,0,Black
4516,15964,8,0,Black
4518,15966,8,0,Black
4518,15967,8,0,Black
4519,15967,8,0,Black
4519,15965,8,0,Black
4520,15964,8,0,Black
4521,15964,8,0,Black
4523,15967,8,0,Black
4523,15966,8,0,Black
4525,15964,8,0,Black
4526,15964,8,0,Black
4527,15965,8,0,Black
4527,15967,8,0,Black
4527,15965,8,0,Black
4528,15964,8,0,Black
4529,15965,8,0,Black
4529,15967,8,0,Black
4530,15967,8,0,Black
4530,15966,8,0,Black
4532,15964,8,0,Black
4534,15966,8,0,Black
4534,15967,8,0,Black
4535,15967,8,0,Black
4535,15965,8,0,Black
4536,15964,8,0,Black
4537,15964,8,0,Black
4539,15967,8,0,Black
4539,15966,8,0,Black
4541,15964,8,0,Black
4542,15964,8,0,Black
4543,15965,8,0,Black
4543,15967,8,0,Black
4546,15967,8,0,Black
4547,15968,8,0,Black
4548,15967,8,0,Black
4562,15967,8,0,Black
4563,15968,8,0,Black
4563,15973,8,0,Black
4562,15974,8,0,Black
4562,15975,8,0,Black
4560,15977,8,0,Black
4560,16255,8,0,Black
4559,16256,8,0,Black
4552,16256,8,0,Black
4551,16255,8,0,Black
4551,16254,8,0,Black
4551,16255,8,0,Black
4550,16256,8,0,Black
4542,16256,8,0,Black
4541,16255,8,0,Black
4540,16256,8,0,Black
4529,16256,8,0,Black
4528,16255,8,0,Black
4527,16256,8,0,Black
4512,16256,8,0,Black
4512,16287,8,0,Black
4514,16287,8,0,Black
4515,16288,8,0,Black
4515,16290,8,0,Black
4513,16292,8,0,Black
4512,16292,8,0,Black
4512,16293,8,0,Black
4514,16295,8,0,Black
4514,16299,8,0,Black
4512,16301,8,0,Black
4512,16303,8,0,Black
4511,16304,8,0,Black
3952,16304,8,0,Black
3951,16303,8,0,Black
3951,16256,8,0,Black
3872,16256,8,0,Black
3872,16258,8,0,Black
3871,16259,8,0,Black
3869,16257,8,0,Black
3869,16256,8,0,Black
3869,16258,8,0,Black
3868,16259,8,0,Black
3866,16259,8,0,Black
3865,16258,8,0,Black
3865,16256,8,0,Black
3865,16257,8,0,Black
3863,16259,8,0,Black
3861,16257,8,0,Black
3861,16256,8,0,Black
3860,16256,8,0,Black
3860,16257,8,0,Black
3859,16258,8,0,Black
3857,16256,8,0,Black
3853,16256,8,0,Black
3852,16255,8,0,Black
3852,16253,8,0,Black
3853,16252,8,0,Black
3853,16247,8,0,Black
3855,16244,8,0,Black
3855,16208,8,0,Black
3744,16208,8,0,Black
3743,16207,8,0,Black
3741,16209,8,0,Black
3741,16210,8,0,Black
3740,16211,8,0,Black
3738,16211,8,0,Black
3736,16209,8,0,Black
3736,16208,8,0,Black
3735,16208,8,0,Black
3735,16209,8,0,Black
3733,16211,8,0,Black
3731,16211,8,0,Black
3729,16208,8,0,Black
3728,16208,8,0,Black
3727,16207,8,0,Black
3725,16207,8,0,Black
3724,16206,8,0,Black
3724,16205,8,0,Black
3725,16204,8,0,Black
3725,16203,8,0,Black
3724,16202,8,0,Black
3724,16200,8,0,Black
3725,16199,8,0,Black
3728,16199,8,0,Black
3727,16198,8,0,Black
3726,16198,8,0,Black
3724,16196,8,0,Black
3726,16194,8,0,Black
3724,16192,8,0,Black
3725,16191,8,0,Black
3727,16191,8,0,Black
3727,16160,8,0,Black
3727,16161,8,0,Black
3725,16163,8,0,Black
3723,16161,8,0,Black
3723,16160,8,0,Black
3721,16163,8,0,Black
3719,16161,8,0,Black
3719,16160,8,0,Black
3718,16160,8,0,Black
3718,16161,8,0,Black
3716,16163,8,0,Black
3714,16161,8,0,Black
3714,16160,8,0,Black
3712,16162,8,0,Black
3711,16161,8,0,Black
3711,16160,8,0,Black
3711,16162,8,0,Black
3710,16163,8,0,Black
3709,16163,8,0,Black
3707,16161,8,0,Black
3707,16160,8,0,Black
3705,16163,8,0,Black
3704,16163,8,0,Black
3703,16162,8,0,Black
3703,16160,8,0,Black
3702,16160,8,0,Black
3702,16161,8,0,Black
3700,16163,8,0,Black
3698,16161,8,0,Black
3698,16160,8,0,Black
3697,16160,8,0,Black
3697,16162,8,0,Black
3696,16163,8,0,Black
3695,16162,8,0,Black
3694,16162,8,0,Black
3693,16163,8,0,Black
3692,16162,8,0,Black
3691,16163,8,0,Black
3688,16162,8,0,Black
3687,16163,8,0,Black
3685,16161,8,0,Black
3685,16160,8,0,Black
3685,16161,8,0,Black
3684,16162,8,0,Black
3682,16162,8,0,Black
3681,16161,8,0,Black
3681,16162,8,0,Black
3680,16163,8,0,Black
3679,16162,8,0,Black
3679,16152,8,0,Black
3678,16152,8,0,Black
3677,16151,8,0,Black
3677,16149,8,0,Black
3676,16148,8,0,Black
3676,16144,8,0,Black
3677,16143,8,0,Black
3679,16143,8,0,Black
3679,16080,8,0,Black
3648,16080,8,0,Black
3647,16079,8,0,Black
3646,16080,8,0,Black
3632,16080,8,0,Black
3631,16079,8,0,Black
3631,15984,8,0,Black
3629,15984,8,0,Black
3628,15983,8,0,Black
3628,15982,8,0,Black
3630,15980,8,0,Black
3631,15980,8,0,Black
3631,15977,8,0,Black
3628,15974,8,0,Black
3284,15613,9,0,Black
3285,15614,9,0,Black
3285,15655,9,0,Black
3286,15656,9,0,Black
3285,15657,9,0,Black
3285,15658,9,0,Black
3286,15659,9,0,Black
3287,15658,9,0,Black
3288,15659,9,0,Black
3328,15659,9,0,Black
3329,15658,9,0,Black
3331,15660,9,0,Black
3330,15661,9,0,Black
3330,15880,9,0,Black
3331,15881,9,0,Black
3330,15882,9,0,Black
3330,15883,9,0,Black
3331,15884,9,0,Black
3329,15886,9,0,Black
3328,15885,9,0,Black
3286,15885,9,0,Black
3285,15886,9,0,Black
3285,15970,9,0,Black
3286,15971,9,0,Black
3285,15972,9,0,Black
3285,15973,9,0,Black
3286,15974,9,0,Black
3284,15976,9,0,Black
3283,15975,9,0,Black
3196,15975,9,0,Black
3195,15976,9,0,Black
3193,15974,9,0,Black
3194,15973,9,0,Black
3194,15972,9,0,Black
3193,15971,9,0,Black
3194,15970,9,0,Black
3194,15664,9,0,Black
3193,15663,9,0,Black
3194,15662,9,0,Black
3194,15661,9,0,Black
3193,15660,9,0,Black
3194,15659,9,0,Black
3197,15659,9,0,Black
3198,15658,9,0,Black
3199,15659,9,0,Black
3239,15659,9,0,Black
3239,15615,9,0,Black
3240,15614,9,0,Black
3280,15614,9,0,Black
3281,15613,9,0,Black
3282,15614,9,0,Black
3283,15614,9,0,Black
6885,15373,10,0,Black
6888,15373,10,0,Black
6889,15374,10,0,Black
6889,15375,10,0,Black
6891,15375,10,0,Black
6892,15374,10,0,Black
6892,15373,10,0,Black
6893,15372,10,0,Black
6895,15372,10,0,Black
6896,15373,10,0,Black
6896,15375,10,0,Black
6897,15376,10,0,Black
6898,15375,10,0,Black
6899,15375,10,0,Black
6900,15376,10,0,Black
6901,15376,10,0,Black
6902,15375,10,0,Black
6903,15376,10,0,Black
6905,15376,10,0,Black
6906,15375,10,0,Black
6907,15375,10,0,Black
6908,15376,10,0,Black
6910,15376,10,0,Black
6911,15375,10,0,Black
6915,15375,10,0,Black
6916,15376,10,0,Black
6917,15376,10,0,Black
6918,15375,10,0,Black
6919,15375,10,0,Black
6920,15376,10,0,Black
6921,15376,10,0,Black
6922,15375,10,0,Black
6928,15375,10,0,Black
6928,15374,10,0,Black
6930,15372,10,0,Black
6931,15373,10,0,Black
6931,15375,10,0,Black
6933,15375,10,0,Black
6933,15373,10,0,Black
6934,15372,10,0,Black
6935,15372,10,0,Black
6936,15373,10,0,Black
6936,15375,10,0,Black
6937,15375,10,0,Black
6937,15374,10,0,Black
6939,15372,10,0,Black
6940,15373,10,0,Black
6940,15374,10,0,Black
6941,15375,10,0,Black
6942,15375,10,0,Black
6942,15373,10,0,Black
6943,15372,10,0,Black
6944,15373,10,0,Black
6944,15391,10,0,Black
6943,15392,10,0,Black
6943,15393,10,0,Black
6944,15394,10,0,Black
6944,15423,10,0,Black
6977,15423,10,0,Black
6978,15424,10,0,Black
6978,15425,10,0,Black
6977,15426,10,0,Black
6976,15426,10,0,Black
6977,15426,10,0,Black
6978,15427,10,0,Black
6978,15428,10,0,Black
6977,15429,10,0,Black
6976,15429,10,0,Black
6977,15429,10,0,Black
6978,15430,10,0,Black
6978,15432,10,0,Black
6977,15433,10,0,Black
6979,15435,10,0,Black
6979,15436,10,0,Black
6980,15437,10,0,Black
6980,15439,10,0,Black
6979,15440,10,0,Black
6978,15440,10,0,Black
6978,15471,10,0,Black
7007,15471,10,0,Black
7007,15469,10,0,Black
7008,15468,10,0,Black
7013,15468,10,0,Black
7014,15469,10,0,Black
7015,15469,10,0,Black
7016,15468,10,0,Black
7020,15468,10,0,Black
7021,15469,10,0,Black
7022,15469,10,0,Black
7024,15471,10,0,Black
7025,15471,10,0,Black
7026,15472,10,0,Black
7025,15473,10,0,Black
7026,15474,10,0,Black
7025,15475,10,0,Black
7024,15475,10,0,Black
7025,15475,10,0,Black
7026,15476,10,0,Black
7025,15477,10,0,Black
7024,15477,10,0,Black
7025,15477,10,0,Black
7026,15478,10,0,Black
7026,15481,10,0,Black
7027,15482,10,0,Black
7027,15487,10,0,Black
7026,15488,10,0,Black
7024,15488,10,0,Black
7024,15519,10,0,Black
7025,15519,10,0,Black
7026,15520,10,0,Black
7027,15519,10,0,Black
7029,15519,10,0,Black
7030,15520,10,0,Black
7031,15520,10,0,Black
7032,15519,10,0,Black
7034,15519,10,0,Black
7035,15520,10,0,Black
7036,15520,10,0,Black
7037,15519,10,0,Black
7038,15520,10,0,Black
7039,15519,10,0,Black
7045,15519,10,0,Black
7046,15520,10,0,Black
7047,15520,10,0,Black
7048,15519,10,0,Black
7049,15519,10,0,Black
7050,15520,10,0,Black
7051,15519,10,0,Black
7052,15520,10,0,Black
7053,15519,10,0,Black
7056,15519,10,0,Black
7056,15518,10,0,Black
7058,15516,10,0,Black
7060,15516,10,0,Black
7062,15518,10,0,Black
7062,15519,10,0,Black
7062,15518,10,0,Black
7063,15517,10,0,Black
7065,15517,10,0,Black
7066,15518,10,0,Black
7066,15519,10,0,Black
7068,15519,10,0,Black
7069,15518,10,0,Black
7069,15517,10,0,Black
7070,15516,10,0,Black
7071,15516,10,0,Black
7072,15517,10,0,Black
7072,15519,10,0,Black
7074,15519,10,0,Black
7075,15520,10,0,Black
7075,15525,10,0,Black
7074,15526,10,0,Black
7075,15527,10,0,Black
7075,15528,10,0,Black
7073,15530,10,0,Black
7072,15530,10,0,Black
7071,15531,10,0,Black
7072,15532,10,0,Black
7072,15533,10,0,Black
7073,15533,10,0,Black
7075,15535,10,0,Black
7074,15536,10,0,Black
7072,15536,10,0,Black
7072,15567,10,0,Black
7073,15567,10,0,Black
7074,15568,10,0,Black
7074,15569,10,0,Black
7075,15570,10,0,Black
7075,15572,10,0,Black
7073,15574,10,0,Black
7072,15574,10,0,Black
7072,15577,10,0,Black
7073,15577,10,0,Black
7075,15579,10,0,Black
7075,15580,10,0,Black
7074,15581,10,0,Black
7074,15582,10,0,Black
7075,15583,10,0,Black
7074,15584,10,0,Black
7072,15584,10,0,Black
7072,15586,10,0,Black
7071,15587,10,0,Black
7066,15587,10,0,Black
7065,15586,10,0,Black
7063,15586,10,0,Black
7061,15584,10,0,Black
7057,15584,10,0,Black
7056,15583,10,0,Black
7057,15582,10,0,Black
7059,15582,10,0,Black
7057,15582,10,0,Black
7055,15584,10,0,Black
7054,15583,10,0,Black
7053,15583,10,0,Black
7052,15584,10,0,Black
7050,15584,10,0,Black
7049,15583,10,0,Black
7048,15584,10,0,Black
7045,15584,10,0,Black
7044,15583,10,0,Black
7043,15583,10,0,Black
7042,15584,10,0,Black
7041,15583,10,0,Black
7040,15584,10,0,Black
7038,15584,10,0,Black
7037,15583,10,0,Black
7036,15583,10,0,Black
7035,15584,10,0,Black
7034,15584,10,0,Black
7033,15583,10,0,Black
7032,15583,10,0,Black
7031,15584,10,0,Black
7030,15584,10,0,Black
7029,15583,10,0,Black
7027,15583,10,0,Black
7026,15584,10,0,Black
7024,15584,10,0,Black
7024,15603,10,0,Black
7025,15603,10,0,Black
7026,15604,10,0,Black
7026,15605,10,0,Black
7025,15606,10,0,Black
7025,15607,10,0,Black
7026,15607,10,0,Black
7027,15608,10,0,Black
7027,15609,10,0,Black
7026,15610,10,0,Black
7024,15610,10,0,Black
7026,15610,10,0,Black
7027,15611,10,0,Black
7027,15613,10,0,Black
7026,15614,10,0,Black
7025,15614,10,0,Black
7026,15614,10,0,Black
7027,15615,10,0,Black
7026,15616,10,0,Black
7024,15616,10,0,Black
7024,15618,10,0,Black
7023,15619,10,0,Black
7021,15619,10,0,Black
7020,15618,10,0,Black
7020,15617,10,0,Black
7020,15618,10,0,Black
7019,15619,10,0,Black
7018,15619,10,0,Black
7017,15620,10,0,Black
7016,15620,10,0,Black
7015,15619,10,0,Black
7016,15618,10,0,Black
7015,15619,10,0,Black
7013,15619,10,0,Black
7012,15618,10,0,Black
7013,15619,10,0,Black
7012,15620,10,0,Black
7011,15620,10,0,Black
7010,15619,10,0,Black
6989,15619,10,0,Black
6988,15618,10,0,Black
6987,15619,10,0,Black
6982,15619,10,0,Black
6981,15618,10,0,Black
6979,15618,10,0,Black
6979,15631,10,0,Black
6978,15632,10,0,Black
6978,15647,10,0,Black
6979,15648,10,0,Black
6979,15653,10,0,Black
6978,15654,10,0,Black
6978,15655,10,0,Black
6979,15656,10,0,Black
6979,15663,10,0,Black
6978,15664,10,0,Black
6976,15664,10,0,Black
6976,15666,10,0,Black
6975,15667,10,0,Black
6974,15666,10,0,Black
6974,15665,10,0,Black
6972,15667,10,0,Black
6971,15667,10,0,Black
6970,15666,10,0,Black
6970,15664,10,0,Black
6970,15666,10,0,Black
6969,15667,10,0,Black
6968,15667,10,0,Black
6966,15665,10,0,Black
6966,15664,10,0,Black
6966,15665,10,0,Black
6965,15666,10,0,Black
6964,15666,10,0,Black
6963,15665,10,0,Black
6963,15664,10,0,Black
6960,15664,10,0,Black
6960,15666,10,0,Black
6959,15667,10,0,Black
6958,15666,10,0,Black
6958,15664,10,0,Black
6957,15664,10,0,Black
6957,15665,10,0,Black
6955,15667,10,0,Black
6953,15665,10,0,Black
6953,15664,10,0,Black
6952,15664,10,0,Black
6952,15666,10,0,Black
6951,15667,10,0,Black
6950,15667,10,0,Black
6949,15666,10,0,Black
6949,15665,10,0,Black
6948,15664,10,0,Black
6948,15665,10,0,Black
6946,15667,10,0,Black
6945,15667,10,0,Black
6944,15666,10,0,Black
6944,15664,10,0,Black
6944,15666,10,0,Black
6943,15667,10,0,Black
6942,15666,10,0,Black
6942,15664,10,0,Black
6941,15664,10,0,Black
6941,15665,10,0,Black
6939,15667,10,0,Black
6937,15665,10,0,Black
6937,15664,10,0,Black
6936,15664,10,0,Black
6936,15666,10,0,Black
6935,15667,10,0,Black
6934,15667,10,0,Black
6933,15666,10,0,Black
6933,15665,10,0,Black
6932,15664,10,0,Black
6932,15665,10,0,Black
6930,15667,10,0,Black
6929,15667,10,0,Black
6928,15666,10,0,Black
6928,15664,10,0,Black
6928,15666,10,0,Black
6927,15667,10,0,Black
6926,15666,10,0,Black
6926,15664,10,0,Black
6925,15664,10,0,Black
6925,15665,10,0,Black
6923,15667,10,0,Black
6921,15665,10,0,Black
6921,15664,10,0,Black
6920,15664,10,0,Black
6920,15666,10,0,Black
6919,15667,10,0,Black
6918,15667,10,0,Black
6917,15666,10,0,Black
6917,15665,10,0,Black
