x,y,shapeID,colorNum,classification,color
11610,631,35,0,,Black
11611,899,35,0,,Black
11565,901,35,0,,Black
11566,989,35,0,,Black
11430,991,35,0,,Black
11429,811,35,0,,Black
11383,809,35,0,,Black
11383,585,35,0,,Black
13453,5535,36,0,,Black
13455,5533,36,0,,Black
13456,5534,36,0,,Black
13543,5534,36,0,,Black
13544,5533,36,0,,Black
13546,5535,36,0,,Black
13545,5536,36,0,,Black
13545,5578,36,0,,Black
13546,5579,36,0,,Black
13544,5581,36,0,,Black
13543,5580,36,0,,Black
13456,5580,36,0,,Black
13455,5581,36,0,,Black
13453,5579,36,0,,Black
13454,5578,36,0,,Black
13454,5536,36,0,,Black
13544,5308,37,0,,Black
13546,5310,37,0,,Black
13545,5311,37,0,,Black
13545,5399,37,0,,Black
13544,5400,37,0,,Black
13500,5400,37,0,,Black
13500,5440,37,0,,Black
13501,5441,37,0,,Black
13501,5442,37,0,,Black
13500,5443,37,0,,Black
13501,5444,37,0,,Black
13499,5446,37,0,,Black
13498,5445,37,0,,Black
13497,5445,37,0,,Black
13496,5446,37,0,,Black
13495,5445,37,0,,Black
13416,5445,37,0,,Black
13415,5446,37,0,,Black
13414,5445,37,0,,Black
13412,5445,37,0,,Black
13411,5446,37,0,,Black
13410,5446,37,0,,Black
13408,5444,37,0,,Black
13409,5443,37,0,,Black
13408,5443,37,0,,Black
13407,5442,37,0,,Black
13408,5441,37,0,,Black
13409,5441,37,0,,Black
13409,5400,37,0,,Black
13410,5399,37,0,,Black
13454,5399,37,0,,Black
13454,5358,37,0,,Black
13453,5357,37,0,,Black
13454,5356,37,0,,Black
13453,5355,37,0,,Black
13455,5353,37,0,,Black
13456,5354,37,0,,Black
13495,5354,37,0,,Black
13496,5353,37,0,,Black
13497,5354,37,0,,Black
13498,5354,37,0,,Black
13499,5353,37,0,,Black
13499,5311,37,0,,Black
13498,5310,37,0,,Black
13500,5308,37,0,,Black
13501,5309,37,0,,Black
13543,5309,37,0,,Black
13183,4770,38,0,,Black
13185,4768,38,0,,Black
13186,4769,38,0,,Black
13186,4768,38,0,,Black
13187,4767,38,0,,Black
13189,4769,38,0,,Black
13273,4769,38,0,,Black
13274,4768,38,0,,Black
13274,4726,38,0,,Black
13273,4725,38,0,,Black
13275,4723,38,0,,Black
13276,4724,38,0,,Black
13363,4724,38,0,,Black
13364,4723,38,0,,Black
13366,4725,38,0,,Black
13365,4726,38,0,,Black
13365,4768,38,0,,Black
13366,4769,38,0,,Black
13408,4769,38,0,,Black
13409,4768,38,0,,Black
13411,4770,38,0,,Black
13410,4771,38,0,,Black
13410,4903,38,0,,Black
13411,4903,38,0,,Black
13412,4904,38,0,,Black
13411,4905,38,0,,Black
13410,4905,38,0,,Black
13409,4906,38,0,,Black
13408,4905,38,0,,Black
13231,4905,38,0,,Black
13230,4906,38,0,,Black
13229,4905,38,0,,Black
13228,4905,38,0,,Black
13227,4904,38,0,,Black
13228,4903,38,0,,Black
13229,4903,38,0,,Black
13229,4861,38,0,,Black
13228,4860,38,0,,Black
13227,4860,38,0,,Black
13226,4861,38,0,,Black
13225,4860,38,0,,Black
13192,4860,38,0,,Black
13191,4861,38,0,,Black
13190,4860,38,0,,Black
13189,4860,38,0,,Black
13188,4861,38,0,,Black
13187,4860,38,0,,Black
13186,4860,38,0,,Black
13185,4861,38,0,,Black
13183,4859,38,0,,Black
13184,4858,38,0,,Black
13184,4771,38,0,,Black
13230,3778,39,0,,Black
13231,3779,39,0,,Black
13360,3779,39,0,,Black
13361,3778,39,0,,Black
13362,3779,39,0,,Black
13363,3779,39,0,,Black
13364,3778,39,0,,Black
13366,3780,39,0,,Black
13365,3781,39,0,,Black
13365,3782,39,0,,Black
13366,3783,39,0,,Black
13365,3784,39,0,,Black
13365,3823,39,0,,Black
13366,3824,39,0,,Black
13408,3824,39,0,,Black
13409,3823,39,0,,Black
13410,3824,39,0,,Black
13411,3824,39,0,,Black
13412,3825,39,0,,Black
13411,3826,39,0,,Black
13410,3826,39,0,,Black
13411,3827,39,0,,Black
13411,3828,39,0,,Black
13410,3829,39,0,,Black
13410,4090,39,0,,Black
13411,4091,39,0,,Black
13411,4092,39,0,,Black
13410,4093,39,0,,Black
13411,4093,39,0,,Black
13412,4094,39,0,,Black
13453,4094,39,0,,Black
13454,4093,39,0,,Black
13456,4095,39,0,,Black
13455,4096,39,0,,Black
13455,4138,39,0,,Black
13456,4139,39,0,,Black
13454,4141,39,0,,Black
13453,4140,39,0,,Black
13452,4140,39,0,,Black
13451,4141,39,0,,Black
13450,4140,39,0,,Black
13449,4140,39,0,,Black
13448,4141,39,0,,Black
13447,4140,39,0,,Black
13279,4140,39,0,,Black
13278,4141,39,0,,Black
13277,4140,39,0,,Black
13276,4140,39,0,,Black
13275,4141,39,0,,Black
13273,4139,39,0,,Black
13274,4138,39,0,,Black
13274,4137,39,0,,Black
13273,4136,39,0,,Black
13274,4135,39,0,,Black
13274,4006,39,0,,Black
13273,4005,39,0,,Black
13232,4005,39,0,,Black
13231,4006,39,0,,Black
13230,4006,39,0,,Black
13229,4005,39,0,,Black
13228,4005,39,0,,Black
13227,4004,39,0,,Black
13228,4003,39,0,,Black
13229,4003,39,0,,Black
13228,4002,39,0,,Black
13228,4001,39,0,,Black
13229,4000,39,0,,Black
13229,3781,39,0,,Black
13228,3780,39,0,,Black
13005,987,40,0,,Black
13006,988,40,0,,Black
13006,989,40,0,,Black
13048,989,40,0,,Black
13049,988,40,0,,Black
13051,990,40,0,,Black
13050,991,40,0,,Black
13050,1033,40,0,,Black
13051,1033,40,0,,Black
13052,1034,40,0,,Black
13053,1034,40,0,,Black
13054,1033,40,0,,Black
13055,1034,40,0,,Black
13089,1034,40,0,,Black
13090,1033,40,0,,Black
13091,1034,40,0,,Black
13093,1034,40,0,,Black
13094,1033,40,0,,Black
13095,1034,40,0,,Black
13095,1037,40,0,,Black
13096,1038,40,0,,Black
13095,1039,40,0,,Black
13095,1168,40,0,,Black
13096,1169,40,0,,Black
13094,1171,40,0,,Black
13093,1170,40,0,,Black
13092,1170,40,0,,Black
13093,1171,40,0,,Black
13092,1172,40,0,,Black
13091,1172,40,0,,Black
13090,1171,40,0,,Black
13090,1170,40,0,,Black
13089,1171,40,0,,Black
13088,1170,40,0,,Black
13055,1170,40,0,,Black
13054,1171,40,0,,Black
13053,1170,40,0,,Black
13051,1170,40,0,,Black
13050,1171,40,0,,Black
13051,1172,40,0,,Black
13050,1173,40,0,,Black
13050,1210,40,0,,Black
13051,1211,40,0,,Black
13051,1212,40,0,,Black
13050,1213,40,0,,Black
13051,1213,40,0,,Black
13052,1214,40,0,,Black
13051,1215,40,0,,Black
13050,1215,40,0,,Black
13049,1216,40,0,,Black
13048,1215,40,0,,Black
12960,1215,40,0,,Black
12959,1214,40,0,,Black
12959,1035,40,0,,Black
12960,1034,40,0,,Black
13000,1034,40,0,,Black
13000,1033,40,0,,Black
13001,1032,40,0,,Black
13002,1033,40,0,,Black
13002,1034,40,0,,Black
13003,1034,40,0,,Black
13004,1033,40,0,,Black
13004,991,40,0,,Black
13003,990,40,0,,Black
13004,989,40,0,,Black
13004,988,40,0,,Black
5071,585,41,0,,Black
4864,585,41,0,,Black
4864,729,41,0,,Black
4863,730,41,0,,Black
4832,730,41,0,,Black
4832,732,41,0,,Black
4863,732,41,0,,Black
4864,733,41,0,,Black
4864,735,41,0,,Black
4863,736,41,0,,Black
4832,736,41,0,,Black
4832,847,41,0,,Black
4863,847,41,0,,Black
4864,848,41,0,,Black
4864,895,41,0,,Black
4895,895,41,0,,Black
4895,715,41,0,,Black
4896,714,41,0,,Black
4943,714,41,0,,Black
4943,713,41,0,,Black
4912,713,41,0,,Black
4911,712,41,0,,Black
4911,710,41,0,,Black
4912,709,41,0,,Black
4943,709,41,0,,Black
4943,707,41,0,,Black
4912,707,41,0,,Black
4912,708,41,0,,Black
4911,709,41,0,,Black
4896,709,41,0,,Black
4895,708,41,0,,Black
4895,704,41,0,,Black
4896,703,41,0,,Black
4943,703,41,0,,Black
4943,624,41,0,,Black
4944,623,41,0,,Black
5071,623,41,0,,Black
12868,16336,0,1,,Light Blue
12866,16336,0,1,,Light Blue
12865,16337,0,1,,Light Blue
12864,16336,0,1,,Light Blue
12736,16336,0,1,,Light Blue
12736,16379,0,1,,Light Blue
12734,16381,0,1,,Light Blue
12734,16382,0,1,,Light Blue
12735,16383,0,1,,Light Blue
12734,16384,0,1,,Light Blue
12730,16384,0,1,,Light Blue
12729,16383,0,1,,Light Blue
12730,16382,0,1,,Light Blue
12731,16382,0,1,,Light Blue
12731,16381,0,1,,Light Blue
12649,16381,0,1,,Light Blue
12648,16382,0,1,,Light Blue
12728,16382,0,1,,Light Blue
12729,16383,0,1,,Light Blue
12728,16384,0,1,,Light Blue
12648,16384,0,1,,Light Blue
12648,16415,0,1,,Light Blue
12647,16416,0,1,,Light Blue
12647,16425,0,1,,Light Blue
12645,16427,0,1,,Light Blue
12644,16427,0,1,,Light Blue
12643,16428,0,1,,Light Blue
12640,16428,0,1,,Light Blue
12640,16429,0,1,,Light Blue
12639,16430,0,1,,Light Blue
12512,16430,0,1,,Light Blue
12511,16429,0,1,,Light Blue
12511,16511,0,1,,Light Blue
12512,16512,0,1,,Light Blue
12512,16513,0,1,,Light Blue
12509,16518,0,1,,Light Blue
12503,16518,0,1,,Light Blue
12503,16519,0,1,,Light Blue
12505,16521,0,1,,Light Blue
12505,16522,0,1,,Light Blue
12504,16523,0,1,,Light Blue
12501,16523,0,1,,Light Blue
12501,16525,0,1,,Light Blue
12499,16528,0,1,,Light Blue
12498,16528,0,1,,Light Blue
12497,16527,0,1,,Light Blue
12497,16524,0,1,,Light Blue
12496,16523,0,1,,Light Blue
12496,16522,0,1,,Light Blue
12498,16520,0,1,,Light Blue
12501,16519,0,1,,Light Blue
12498,16517,0,1,,Light Blue
12480,16517,0,1,,Light Blue
12479,16518,0,1,,Light Blue
12478,16517,0,1,,Light Blue
12476,16517,0,1,,Light Blue
12475,16518,0,1,,Light Blue
12474,16518,0,1,,Light Blue
12473,16517,0,1,,Light Blue
12471,16517,0,1,,Light Blue
12470,16518,0,1,,Light Blue
12467,16518,0,1,,Light Blue
12468,16519,0,1,,Light Blue
12469,16519,0,1,,Light Blue
12471,16521,0,1,,Light Blue
12470,16522,0,1,,Light Blue
12470,16523,0,1,,Light Blue
12469,16524,0,1,,Light Blue
12468,16524,0,1,,Light Blue
12468,16525,0,1,,Light Blue
12467,16526,0,1,,Light Blue
12467,16527,0,1,,Light Blue
12469,16527,0,1,,Light Blue
12470,16528,0,1,,Light Blue
12470,16591,0,1,,Light Blue
12469,16592,0,1,,Light Blue
12467,16592,0,1,,Light Blue
12467,16594,0,1,,Light Blue
12468,16595,0,1,,Light Blue
12468,16597,0,1,,Light Blue
12470,16599,0,1,,Light Blue
12470,16601,0,1,,Light Blue
12471,16602,0,1,,Light Blue
12471,16607,0,1,,Light Blue
12470,16608,0,1,,Light Blue
12469,16608,0,1,,Light Blue
12468,16607,0,1,,Light Blue
12468,16602,0,1,,Light Blue
12467,16602,0,1,,Light Blue
12467,16604,0,1,,Light Blue
12466,16605,0,1,,Light Blue
12466,16607,0,1,,Light Blue
12465,16608,0,1,,Light Blue
12464,16608,0,1,,Light Blue
12463,16607,0,1,,Light Blue
12457,16607,0,1,,Light Blue
12456,16608,0,1,,Light Blue
12449,16608,0,1,,Light Blue
12448,16607,0,1,,Light Blue
12447,16608,0,1,,Light Blue
12432,16608,0,1,,Light Blue
12432,16694,0,1,,Light Blue
12431,16695,0,1,,Light Blue
12430,16694,0,1,,Light Blue
12430,16608,0,1,,Light Blue
12428,16608,0,1,,Light Blue
12427,16607,0,1,,Light Blue
12424,16607,0,1,,Light Blue
12423,16608,0,1,,Light Blue
12421,16608,0,1,,Light Blue
12421,16696,0,1,,Light Blue
12418,16699,0,1,,Light Blue
12415,16697,0,1,,Light Blue
12336,16697,0,1,,Light Blue
12336,16701,0,1,,Light Blue
12335,16702,0,1,,Light Blue
12333,16699,0,1,,Light Blue
12334,16698,0,1,,Light Blue
12334,16697,0,1,,Light Blue
12332,16697,0,1,,Light Blue
12331,16696,0,1,,Light Blue
12330,16696,0,1,,Light Blue
12330,16784,0,1,,Light Blue
12329,16785,0,1,,Light Blue
12324,16785,0,1,,Light Blue
12323,16786,0,1,,Light Blue
12322,16786,0,1,,Light Blue
12321,16785,0,1,,Light Blue
12286,16785,0,1,,Light Blue
12286,16788,0,1,,Light Blue
12285,16789,0,1,,Light Blue
12285,16795,0,1,,Light Blue
12286,16796,0,1,,Light Blue
12285,16797,0,1,,Light Blue
12285,16964,0,1,,Light Blue
12284,16965,0,1,,Light Blue
12278,16965,0,1,,Light Blue
12277,16966,0,1,,Light Blue
12274,16966,0,1,,Light Blue
12273,16965,0,1,,Light Blue
12244,16965,0,1,,Light Blue
12243,16966,0,1,,Light Blue
12240,16966,0,1,,Light Blue
12240,17099,0,1,,Light Blue
12495,17099,0,1,,Light Blue
12495,17098,0,1,,Light Blue
12496,17097,0,1,,Light Blue
12253,17097,0,1,,Light Blue
12252,17096,0,1,,Light Blue
12255,17094,0,1,,Light Blue
12256,17095,0,1,,Light Blue
12495,17095,0,1,,Light Blue
12495,17094,0,1,,Light Blue
12497,17092,0,1,,Light Blue
12497,17089,0,1,,Light Blue
12499,17087,0,1,,Light Blue
12499,16928,0,1,,Light Blue
12500,16927,0,1,,Light Blue
12501,16928,0,1,,Light Blue
12501,17088,0,1,,Light Blue
12504,17088,0,1,,Light Blue
12505,17089,0,1,,Light Blue
12505,17090,0,1,,Light Blue
12504,17091,0,1,,Light Blue
12500,17091,0,1,,Light Blue
12499,17092,0,1,,Light Blue
12500,17093,0,1,,Light Blue
12500,17095,0,1,,Light Blue
12498,17097,0,1,,Light Blue
12499,17098,0,1,,Light Blue
12499,17099,0,1,,Light Blue
12502,17099,0,1,,Light Blue
12504,17097,0,1,,Light Blue
12506,17099,0,1,,Light Blue
12508,17099,0,1,,Light Blue
12509,17098,0,1,,Light Blue
12509,17096,0,1,,Light Blue
12506,17096,0,1,,Light Blue
12505,17097,0,1,,Light Blue
12504,17097,0,1,,Light Blue
12502,17095,0,1,,Light Blue
12502,17094,0,1,,Light Blue
12503,17093,0,1,,Light Blue
12509,17093,0,1,,Light Blue
12509,17091,0,1,,Light Blue
12508,17090,0,1,,Light Blue
12508,17089,0,1,,Light Blue
12509,17088,0,1,,Light Blue
12509,16928,0,1,,Light Blue
12507,16928,0,1,,Light Blue
12506,16927,0,1,,Light Blue
12506,16925,0,1,,Light Blue
12507,16924,0,1,,Light Blue
12507,16917,0,1,,Light Blue
12510,16914,0,1,,Light Blue
12511,16915,0,1,,Light Blue
12527,16915,0,1,,Light Blue
12528,16916,0,1,,Light Blue
12527,16917,0,1,,Light Blue
12512,16917,0,1,,Light Blue
12510,16919,0,1,,Light Blue
12687,16919,0,1,,Light Blue
12687,16917,0,1,,Light Blue
12672,16917,0,1,,Light Blue
12671,16916,0,1,,Light Blue
12672,16915,0,1,,Light Blue
12687,16915,0,1,,Light Blue
12687,16912,0,1,,Light Blue
12688,16911,0,1,,Light Blue
12689,16912,0,1,,Light Blue
12689,16915,0,1,,Light Blue
12689,16880,0,1,,Light Blue
12688,16880,0,1,,Light Blue
12687,16879,0,1,,Light Blue
12687,16877,0,1,,Light Blue
12688,16876,0,1,,Light Blue
12689,16877,0,1,,Light Blue
12689,16878,0,1,,Light Blue
12689,16875,0,1,,Light Blue
12690,16874,0,1,,Light Blue
12693,16874,0,1,,Light Blue
12693,16872,0,1,,Light Blue
12694,16871,0,1,,Light Blue
12696,16871,0,1,,Light Blue
12697,16872,0,1,,Light Blue
12697,16874,0,1,,Light Blue
12701,16874,0,1,,Light Blue
12700,16873,0,1,,Light Blue
12703,16870,0,1,,Light Blue
12704,16871,0,1,,Light Blue
12704,16873,0,1,,Light Blue
12719,16873,0,1,,Light Blue
12720,16872,0,1,,Light Blue
12721,16873,0,1,,Light Blue
12721,16874,0,1,,Light Blue
12722,16874,0,1,,Light Blue
12724,16872,0,1,,Light Blue
12726,16872,0,1,,Light Blue
12727,16873,0,1,,Light Blue
12727,16874,0,1,,Light Blue
12729,16874,0,1,,Light Blue
12730,16873,0,1,,Light Blue
12730,16871,0,1,,Light Blue
12731,16870,0,1,,Light Blue
12728,16867,0,1,,Light Blue
12731,16864,0,1,,Light Blue
12732,16864,0,1,,Light Blue
12734,16866,0,1,,Light Blue
12734,16868,0,1,,Light Blue
12733,16869,0,1,,Light Blue
12733,16871,0,1,,Light Blue
12734,16872,0,1,,Light Blue
12734,16873,0,1,,Light Blue
12734,16786,0,1,,Light Blue
12733,16785,0,1,,Light Blue
12736,16783,0,1,,Light Blue
12779,16783,0,1,,Light Blue
12779,16704,0,1,,Light Blue
12778,16704,0,1,,Light Blue
12777,16703,0,1,,Light Blue
12777,16701,0,1,,Light Blue
12776,16700,0,1,,Light Blue
12776,16692,0,1,,Light Blue
12779,16687,0,1,,Light Blue
12780,16688,0,1,,Light Blue
12780,16694,0,1,,Light Blue
12782,16694,0,1,,Light Blue
12782,16688,0,1,,Light Blue
12783,16687,0,1,,Light Blue
12815,16687,0,1,,Light Blue
12816,16688,0,1,,Light Blue
12815,16689,0,1,,Light Blue
12784,16689,0,1,,Light Blue
12784,16694,0,1,,Light Blue
12822,16694,0,1,,Light Blue
12823,16693,0,1,,Light Blue
12823,16691,0,1,,Light Blue
12824,16690,0,1,,Light Blue
12823,16689,0,1,,Light Blue
12824,16688,0,1,,Light Blue
12824,16651,0,1,,Light Blue
12823,16650,0,1,,Light Blue
12823,16647,0,1,,Light Blue
12822,16647,0,1,,Light Blue
12821,16646,0,1,,Light Blue
12823,16644,0,1,,Light Blue
12823,16476,0,1,,Light Blue
12822,16476,0,1,,Light Blue
12821,16475,0,1,,Light Blue
12820,16476,0,1,,Light Blue
12820,16479,0,1,,Light Blue
12819,16480,0,1,,Light Blue
12817,16480,0,1,,Light Blue
12816,16479,0,1,,Light Blue
12816,16478,0,1,,Light Blue
12817,16477,0,1,,Light Blue
12817,16475,0,1,,Light Blue
12818,16474,0,1,,Light Blue
12818,16470,0,1,,Light Blue
12820,16468,0,1,,Light Blue
12821,16468,0,1,,Light Blue
12821,16467,0,1,,Light Blue
12823,16465,0,1,,Light Blue
12825,16465,0,1,,Light Blue
12826,16464,0,1,,Light Blue
12829,16464,0,1,,Light Blue
12830,16465,0,1,,Light Blue
12831,16465,0,1,,Light Blue
12832,16466,0,1,,Light Blue
12832,16467,0,1,,Light Blue
12831,16468,0,1,,Light Blue
12823,16468,0,1,,Light Blue
12823,16469,0,1,,Light Blue
12825,16469,0,1,,Light Blue
12826,16468,0,1,,Light Blue
12865,16468,0,1,,Light Blue
12863,16466,0,1,,Light Blue
12866,16463,0,1,,Light Blue
12868,16465,0,1,,Light Blue
12423,15077,1,1,,Light Blue
12422,15078,1,1,,Light Blue
12422,15079,1,1,,Light Blue
12425,15082,1,1,,Light Blue
12425,15084,1,1,,Light Blue
12423,15086,1,1,,Light Blue
12422,15085,1,1,,Light Blue
12422,15084,1,1,,Light Blue
12421,15084,1,1,,Light Blue
12421,15343,1,1,,Light Blue
12422,15343,1,1,,Light Blue
12422,15337,1,1,,Light Blue
12423,15336,1,1,,Light Blue
12423,15334,1,1,,Light Blue
12422,15333,1,1,,Light Blue
12422,15328,1,1,,Light Blue
12423,15327,1,1,,Light Blue
12423,15088,1,1,,Light Blue
12424,15087,1,1,,Light Blue
12425,15088,1,1,,Light Blue
12425,15339,1,1,,Light Blue
12426,15340,1,1,,Light Blue
12426,15343,1,1,,Light Blue
12426,15342,1,1,,Light Blue
12428,15340,1,1,,Light Blue
12429,15341,1,1,,Light Blue
12429,15342,1,1,,Light Blue
12430,15342,1,1,,Light Blue
12430,15339,1,1,,Light Blue
12431,15338,1,1,,Light Blue
12432,15339,1,1,,Light Blue
12432,15340,1,1,,Light Blue
12463,15340,1,1,,Light Blue
12464,15341,1,1,,Light Blue
12464,15343,1,1,,Light Blue
12466,15343,1,1,,Light Blue
12467,15344,1,1,,Light Blue
12467,15350,1,1,,Light Blue
12468,15351,1,1,,Light Blue
12468,15350,1,1,,Light Blue
12469,15349,1,1,,Light Blue
12470,15350,1,1,,Light Blue
12470,15376,1,1,,Light Blue
12471,15377,1,1,,Light Blue
12471,15378,1,1,,Light Blue
12469,15380,1,1,,Light Blue
12468,15379,1,1,,Light Blue
12468,15380,1,1,,Light Blue
12469,15380,1,1,,Light Blue
12471,15382,1,1,,Light Blue
12471,15383,1,1,,Light Blue
12470,15384,1,1,,Light Blue
12471,15385,1,1,,Light Blue
12471,15387,1,1,,Light Blue
12472,15388,1,1,,Light Blue
12473,15387,1,1,,Light Blue
12473,15385,1,1,,Light Blue
12474,15384,1,1,,Light Blue
12475,15384,1,1,,Light Blue
12477,15386,1,1,,Light Blue
12477,15387,1,1,,Light Blue
12479,15387,1,1,,Light Blue
12480,15388,1,1,,Light Blue
12495,15388,1,1,,Light Blue
12495,15387,1,1,,Light Blue
12479,15387,1,1,,Light Blue
12478,15386,1,1,,Light Blue
12478,15385,1,1,,Light Blue
12479,15384,1,1,,Light Blue
12480,15385,1,1,,Light Blue
12498,15385,1,1,,Light Blue
12500,15387,1,1,,Light Blue
12502,15387,1,1,,Light Blue
12503,15386,1,1,,Light Blue
12505,15386,1,1,,Light Blue
12506,15385,1,1,,Light Blue
12508,15385,1,1,,Light Blue
12511,15382,1,1,,Light Blue
12512,15383,1,1,,Light Blue
12512,15386,1,1,,Light Blue
12511,15387,1,1,,Light Blue
12509,15387,1,1,,Light Blue
12508,15388,1,1,,Light Blue
12509,15388,1,1,,Light Blue
12510,15389,1,1,,Light Blue
12511,15389,1,1,,Light Blue
12512,15390,1,1,,Light Blue
12512,15391,1,1,,Light Blue
12511,15392,1,1,,Light Blue
12511,15431,1,1,,Light Blue
12640,15431,1,1,,Light Blue
12640,15430,1,1,,Light Blue
12642,15428,1,1,,Light Blue
12644,15428,1,1,,Light Blue
12646,15430,1,1,,Light Blue
12645,15431,1,1,,Light Blue
12645,15432,1,1,,Light Blue
12646,15433,1,1,,Light Blue
12648,15433,1,1,,Light Blue
12648,15431,1,1,,Light Blue
12647,15430,1,1,,Light Blue
12648,15429,1,1,,Light Blue
12650,15429,1,1,,Light Blue
12653,15432,1,1,,Light Blue
12652,15433,1,1,,Light Blue
12687,15433,1,1,,Light Blue
12688,15432,1,1,,Light Blue
12688,15430,1,1,,Light Blue
12687,15429,1,1,,Light Blue
12687,15428,1,1,,Light Blue
12688,15427,1,1,,Light Blue
12688,15424,1,1,,Light Blue
12687,15423,1,1,,Light Blue
12687,15312,1,1,,Light Blue
12656,15312,1,1,,Light Blue
12655,15311,1,1,,Light Blue
12656,15310,1,1,,Light Blue
12688,15310,1,1,,Light Blue
12688,15307,1,1,,Light Blue
12687,15306,1,1,,Light Blue
12688,15305,1,1,,Light Blue
12688,15303,1,1,,Light Blue
12687,15302,1,1,,Light Blue
12687,15301,1,1,,Light Blue
12652,15301,1,1,,Light Blue
12649,15304,1,1,,Light Blue
12648,15303,1,1,,Light Blue
12644,15303,1,1,,Light Blue
12643,15304,1,1,,Light Blue
12641,15304,1,1,,Light Blue
12640,15303,1,1,,Light Blue
12640,15302,1,1,,Light Blue
12642,15300,1,1,,Light Blue
12641,15299,1,1,,Light Blue
12641,15264,1,1,,Light Blue
12642,15263,1,1,,Light Blue
12643,15263,1,1,,Light Blue
12643,15258,1,1,,Light Blue
12642,15258,1,1,,Light Blue
12641,15259,1,1,,Light Blue
12641,15262,1,1,,Light Blue
12642,15263,1,1,,Light Blue
12641,15264,1,1,,Light Blue
12624,15264,1,1,,Light Blue
12623,15263,1,1,,Light Blue
12624,15262,1,1,,Light Blue
12639,15262,1,1,,Light Blue
12639,15256,1,1,,Light Blue
12560,15256,1,1,,Light Blue
12560,15258,1,1,,Light Blue
12559,15259,1,1,,Light Blue
12557,15259,1,1,,Light Blue
12556,15258,1,1,,Light Blue
12555,15258,1,1,,Light Blue
12554,15257,1,1,,Light Blue
12553,15257,1,1,,Light Blue
12552,15256,1,1,,Light Blue
12550,15258,1,1,,Light Blue
12549,15258,1,1,,Light Blue
12548,15259,1,1,,Light Blue
12547,15258,1,1,,Light Blue
12547,15254,1,1,,Light Blue
12548,15253,1,1,,Light Blue
12548,15252,1,1,,Light Blue
12549,15251,1,1,,Light Blue
12550,15251,1,1,,Light Blue
12551,15252,1,1,,Light Blue
12551,15253,1,1,,Light Blue
12552,15254,1,1,,Light Blue
12553,15254,1,1,,Light Blue
12553,15087,1,1,,Light Blue
12552,15087,1,1,,Light Blue
12550,15085,1,1,,Light Blue
12549,15085,1,1,,Light Blue
12548,15084,1,1,,Light Blue
12546,15086,1,1,,Light Blue
12544,15086,1,1,,Light Blue
12543,15085,1,1,,Light Blue
12543,15083,1,1,,Light Blue
12544,15082,1,1,,Light Blue
12545,15082,1,1,,Light Blue
12546,15081,1,1,,Light Blue
12547,15082,1,1,,Light Blue
12550,15079,1,1,,Light Blue
12551,15079,1,1,,Light Blue
12552,15078,1,1,,Light Blue
12553,15078,1,1,,Light Blue
12553,15077,1,1,,Light Blue
12552,15076,1,1,,Light Blue
12545,15076,1,1,,Light Blue
12544,15077,1,1,,Light Blue
12480,15077,1,1,,Light Blue
12479,15076,1,1,,Light Blue
12467,15076,1,1,,Light Blue
12466,15077,1,1,,Light Blue
12465,15077,1,1,,Light Blue
12464,15078,1,1,,Light Blue
12463,15077,1,1,,Light Blue
12458,15077,1,1,,Light Blue
12457,15078,1,1,,Light Blue
12448,15078,1,1,,Light Blue
12447,15077,1,1,,Light Blue
12432,15077,1,1,,Light Blue
12432,15078,1,1,,Light Blue
12431,15079,1,1,,Light Blue
12429,15077,1,1,,Light Blue
12428,15077,1,1,,Light Blue
12427,15078,1,1,,Light Blue
12426,15077,1,1,,Light Blue
12781,14310,2,1,,Light Blue
12782,14310,2,1,,Light Blue
12783,14311,2,1,,Light Blue
12783,14312,2,1,,Light Blue
12782,14313,2,1,,Light Blue
12782,14314,2,1,,Light Blue
12781,14315,2,1,,Light Blue
12780,14314,2,1,,Light Blue
12780,14313,2,1,,Light Blue
12780,14316,2,1,,Light Blue
12781,14315,2,1,,Light Blue
12782,14316,2,1,,Light Blue
12782,14317,2,1,,Light Blue
12783,14318,2,1,,Light Blue
12783,14319,2,1,,Light Blue
12782,14320,2,1,,Light Blue
12780,14320,2,1,,Light Blue
12780,14479,2,1,,Light Blue
12782,14479,2,1,,Light Blue
12783,14480,2,1,,Light Blue
12783,14482,2,1,,Light Blue
12781,14484,2,1,,Light Blue
12780,14483,2,1,,Light Blue
12780,14485,2,1,,Light Blue
12781,14484,2,1,,Light Blue
12783,14486,2,1,,Light Blue
12783,14487,2,1,,Light Blue
12782,14488,2,1,,Light Blue
12780,14488,2,1,,Light Blue
12991,14488,2,1,,Light Blue
12991,14487,2,1,,Light Blue
12800,14487,2,1,,Light Blue
12799,14486,2,1,,Light Blue
12799,14485,2,1,,Light Blue
12800,14484,2,1,,Light Blue
12992,14484,2,1,,Light Blue
12993,14485,2,1,,Light Blue
12994,14485,2,1,,Light Blue
12995,14486,2,1,,Light Blue
12995,14487,2,1,,Light Blue
12994,14488,2,1,,Light Blue
12999,14488,2,1,,Light Blue
12999,14487,2,1,,Light Blue
12997,14485,2,1,,Light Blue
12996,14485,2,1,,Light Blue
12995,14484,2,1,,Light Blue
12995,14483,2,1,,Light Blue
12997,14481,2,1,,Light Blue
12998,14481,2,1,,Light Blue
12998,14480,2,1,,Light Blue
12999,14479,2,1,,Light Blue
13001,14479,2,1,,Light Blue
13002,14480,2,1,,Light Blue
13001,14481,2,1,,Light Blue
